2016-10-07 12:46:50,553 [Worker-367] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Assignment2:Assignment2:0.0.1-SNAPSHOT @ D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\pom.xml.
2016-10-11 12:31:05,915 [Worker-1041] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:31:05,920 [Worker-1041] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:31:33,904 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:31:33,910 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:31:33,911 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:31:33,915 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:32:17,336 [Worker-1057] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:32:17,341 [Worker-1057] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:32:17,342 [Worker-1057] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:32:17,347 [Worker-1057] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:33:02,553 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:33:02,558 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:33:02,559 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:33:02,564 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:35:48,428 [Worker-1058] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:35:48,434 [Worker-1058] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:35:48,435 [Worker-1058] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:35:48,439 [Worker-1058] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:36:22,092 [Worker-1036] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:36:22,097 [Worker-1036] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:36:22,099 [Worker-1036] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:36:22,104 [Worker-1036] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:36:32,610 [Worker-1041] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:36:32,616 [Worker-1041] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:36:32,617 [Worker-1041] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:36:32,621 [Worker-1041] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:36:56,570 [Worker-1054] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:36:56,575 [Worker-1054] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:36:56,576 [Worker-1054] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:36:56,581 [Worker-1054] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:37:51,346 [Worker-1057] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:37:51,351 [Worker-1057] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:37:51,352 [Worker-1057] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:37:51,356 [Worker-1057] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:40:30,077 [Worker-1060] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:40:30,084 [Worker-1060] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:40:30,085 [Worker-1060] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:40:30,090 [Worker-1060] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:41:11,505 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:41:11,511 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:41:11,513 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:41:11,518 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:42:16,493 [Worker-1061] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:42:16,498 [Worker-1061] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:42:16,499 [Worker-1061] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:42:16,504 [Worker-1061] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:42:31,235 [Worker-1057] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:42:31,240 [Worker-1057] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:42:31,241 [Worker-1057] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:42:31,245 [Worker-1057] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:42:49,183 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:42:49,188 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:42:49,189 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:42:49,193 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:42:53,679 [Worker-1058] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:42:53,684 [Worker-1058] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:42:53,685 [Worker-1058] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:42:53,690 [Worker-1058] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:43:19,463 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:43:19,468 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:43:19,469 [Worker-1055] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:43:19,473 [Worker-1055] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 12:43:34,319 [Worker-1054] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:43:34,324 [Worker-1054] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 12:43:34,325 [Worker-1054] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 12:43:34,329 [Worker-1054] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:03:17,009 [Worker-1064] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:03:17,013 [Worker-1064] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:03:17,014 [Worker-1064] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:03:17,018 [Worker-1064] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:03:47,867 [Worker-1065] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:03:47,871 [Worker-1065] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:03:47,872 [Worker-1065] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:03:47,876 [Worker-1065] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:04:24,132 [Worker-1064] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:04:24,136 [Worker-1064] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:04:24,137 [Worker-1064] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:04:24,142 [Worker-1064] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:05:05,136 [Worker-1064] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:05:05,141 [Worker-1064] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:05:05,142 [Worker-1064] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:05:05,146 [Worker-1064] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:05:57,102 [Worker-1065] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:05:57,106 [Worker-1065] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:05:57,107 [Worker-1065] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:05:57,112 [Worker-1065] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:08:36,084 [Worker-1065] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jfree/jfreechart/1.0.19/jfreechart-1.0.19-sources.jar
2016-10-11 13:08:36,699 [Worker-1065] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jfree/jfreechart/1.0.19/jfreechart-1.0.19-sources.jar
2016-10-11 13:08:36,880 [Worker-1065] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.jfree:jfreechart:1.0.19
2016-10-11 13:08:36,926 [Worker-1065] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jfree/jcommon/1.0.23/jcommon-1.0.23-sources.jar
2016-10-11 13:08:37,079 [Worker-1065] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jfree/jcommon/1.0.23/jcommon-1.0.23-sources.jar
2016-10-11 13:08:37,242 [Worker-1065] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.jfree:jcommon:1.0.23
2016-10-11 13:08:37,404 [Worker-1063] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:08:37,417 [Worker-1063] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:08:37,418 [Worker-1063] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:08:37,423 [Worker-1063] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:13:49,529 [Worker-1036] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:13:49,534 [Worker-1036] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:13:49,534 [Worker-1036] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:13:49,539 [Worker-1036] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:23:09,346 [Worker-1067] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:23:09,352 [Worker-1067] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:23:09,352 [Worker-1067] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:23:09,356 [Worker-1067] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:43:23,110 [Worker-1069] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:43:23,115 [Worker-1069] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:43:23,116 [Worker-1069] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:43:23,122 [Worker-1069] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:43:28,631 [Worker-1073] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:43:28,635 [Worker-1073] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:43:28,636 [Worker-1073] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:43:28,640 [Worker-1073] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:43:57,205 [Worker-1068] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:43:57,212 [Worker-1068] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:43:57,213 [Worker-1068] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:43:57,217 [Worker-1068] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:45:48,445 [Worker-1072] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:45:48,451 [Worker-1072] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:45:48,452 [Worker-1072] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:45:48,456 [Worker-1072] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:46:00,934 [Worker-1073] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:46:00,939 [Worker-1073] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:46:00,940 [Worker-1073] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:46:00,945 [Worker-1073] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:46:44,238 [Worker-1069] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:46:44,243 [Worker-1069] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:46:44,244 [Worker-1069] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:46:44,248 [Worker-1069] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
2016-10-11 13:47:19,891 [Worker-1074] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:47:19,896 [Worker-1074] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\main\resources
2016-10-11 13:47:19,897 [Worker-1074] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-10-11 13:47:19,901 [Worker-1074] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\workspace\USU Assignment\USU-Assignment\CS5700 - Object Oriented Software Development\Assignment 2\Assignment 2\src\test\resources
